nohup: ignoring input
Processing sample: SBCC056
Running GATK HaplotypeCaller for SBCC056
13:56:37.776 WARN  GATKReadFilterPluginDescriptor - Redundant enabled filter (NotSecondaryAlignmentReadFilter) is enabled for this tool by default
13:56:37.797 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
13:56:37.969 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:56:38.253 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.254 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
13:56:38.255 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:56:38.255 INFO  HaplotypeCaller - Executing as hamzaamhal@selva on Linux v6.1.0-23-amd64 amd64
13:56:38.255 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.11-internal+0-adhoc..src
13:56:38.256 INFO  HaplotypeCaller - Start Date/Time: May 22, 2025 at 1:56:37 PM CEST
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.258 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
13:56:38.258 INFO  HaplotypeCaller - Picard Version: 2.27.5
13:56:38.259 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:56:38.260 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:56:38.261 INFO  HaplotypeCaller - Inflater: IntelInflater
13:56:38.261 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:56:38.261 INFO  HaplotypeCaller - Requester pays: disabled
13:56:38.261 INFO  HaplotypeCaller - Initializing engine
13:56:38.579 INFO  HaplotypeCaller - Done initializing engine
13:56:38.584 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:56:38.605 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
13:56:38.605 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:56:38.633 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:56:38.637 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:56:38.667 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:56:38.669 INFO  IntelPairHmm - Available threads: 1
13:56:38.669 INFO  IntelPairHmm - Requested threads: 7
13:56:38.669 WARN  IntelPairHmm - Using 1 available threads, but 7 were requested
13:56:38.670 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:56:38.764 INFO  ProgressMeter - Starting traversal
13:56:38.765 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
17:42:50.835 INFO  ProgressMeter -     chr2H_0:32553722            226.2               2303530          10183.5
17:43:02.142 INFO  ProgressMeter -     chr2H_0:32932262            226.4               2305310          10182.9
17:43:15.349 INFO  ProgressMeter -     chr2H_0:33388765            226.6               2307310          10181.9
17:43:27.211 INFO  ProgressMeter -     chr2H_0:33608033            226.8               2308310          10177.4
17:43:37.763 INFO  ProgressMeter -     chr2H_0:33689365            227.0               2308730          10171.4
17:43:50.080 INFO  ProgressMeter -     chr2H_0:33770251            227.2               2309110          10163.8
17:44:01.047 INFO  ProgressMeter -     chr2H_0:34100922            227.4               2310400          10161.3
17:44:11.128 INFO  ProgressMeter -     chr2H_0:34292344            227.5               2311300          10157.8
17:44:21.132 INFO  ProgressMeter -     chr2H_0:34576653            227.7               2312670          10156.4
17:44:31.178 INFO  ProgressMeter -     chr2H_0:34864342            227.9               2314010          10154.8
17:44:41.198 INFO  ProgressMeter -     chr2H_0:35097772            228.0               2315170          10152.4
17:44:51.239 INFO  ProgressMeter -     chr2H_0:35486848            228.2               2317090          10153.4
17:45:01.243 INFO  ProgressMeter -     chr2H_0:35554529            228.4               2317450          10147.6
17:45:13.116 INFO  ProgressMeter -     chr2H_0:35606063            228.6               2317690          10139.8
17:45:23.154 INFO  ProgressMeter -     chr2H_0:35652741            228.7               2317940          10133.5
17:45:33.169 INFO  ProgressMeter -     chr2H_0:35919612            228.9               2319300          10132.1
17:45:43.258 INFO  ProgressMeter -     chr2H_0:36272526            229.1               2321060          10132.3
17:45:57.591 INFO  ProgressMeter -     chr2H_0:36552747            229.3               2322330          10127.3
17:46:07.598 INFO  ProgressMeter -     chr2H_0:36874783            229.5               2323780          10126.3
17:46:17.694 INFO  ProgressMeter -     chr2H_0:37136204            229.6               2325010          10124.2
17:46:27.703 INFO  ProgressMeter -     chr2H_0:37477593            229.8               2326600          10123.8
17:46:39.007 INFO  ProgressMeter -     chr2H_0:37762410            230.0               2327920          10121.2
17:46:49.212 INFO  ProgressMeter -     chr2H_0:37884199            230.2               2328490          10116.2
17:46:59.254 INFO  ProgressMeter -     chr2H_0:38136770            230.3               2329610          10113.7
17:47:09.274 INFO  ProgressMeter -     chr2H_0:38531608            230.5               2331290          10113.7
17:47:19.301 INFO  ProgressMeter -     chr2H_0:38817926            230.7               2332580          10111.9
17:47:29.852 INFO  ProgressMeter -     chr2H_0:39018005            230.9               2333600          10108.7
17:47:39.918 INFO  ProgressMeter -     chr2H_0:39377097            231.0               2335130          10107.9
17:47:49.938 INFO  ProgressMeter -     chr2H_0:39620279            231.2               2336260          10105.5
17:47:59.957 INFO  ProgressMeter -     chr2H_0:40025730            231.4               2338230          10106.8
17:48:14.188 INFO  ProgressMeter -     chr2H_0:40177706            231.6               2338960          10099.6
17:48:26.065 INFO  ProgressMeter -     chr2H_0:40336753            231.8               2339580          10093.6
17:48:36.322 INFO  ProgressMeter -     chr2H_0:40543327            232.0               2340510          10090.2
17:48:46.424 INFO  ProgressMeter -     chr2H_0:40715980            232.1               2341260          10086.1
17:48:56.493 INFO  ProgressMeter -     chr2H_0:41054368            232.3               2342780          10085.3
17:49:07.830 INFO  ProgressMeter -     chr2H_0:41413907            232.5               2344240          10083.4
17:49:18.444 INFO  ProgressMeter -     chr2H_0:41519165            232.7               2344780          10078.1
17:49:28.481 INFO  ProgressMeter -     chr2H_0:41724607            232.8               2345750          10075.0
17:49:39.938 INFO  ProgressMeter -     chr2H_0:42031343            233.0               2347250          10073.2
17:49:49.991 INFO  ProgressMeter -     chr2H_0:42374660            233.2               2348800          10072.6
17:50:00.020 INFO  ProgressMeter -     chr2H_0:42584500            233.4               2349810          10069.7
17:50:10.021 INFO  ProgressMeter -     chr2H_0:42749265            233.5               2350660          10066.2
17:50:20.027 INFO  ProgressMeter -     chr2H_0:43032358            233.7               2351900          10064.3
17:50:30.195 INFO  ProgressMeter -     chr2H_0:43261679            233.9               2352950          10061.5
17:50:40.478 INFO  ProgressMeter -     chr2H_0:43331453            234.0               2353310          10055.7
17:50:52.242 INFO  ProgressMeter -     chr2H_0:43334005            234.2               2353330          10047.3
17:51:02.552 INFO  ProgressMeter -     chr2H_0:43625660            234.4               2354330          10044.2
17:51:12.563 INFO  ProgressMeter -     chr2H_0:43710438            234.6               2354730          10038.8
17:51:22.927 INFO  ProgressMeter -     chr2H_0:44083499            234.7               2356220          10037.7
17:51:32.960 INFO  ProgressMeter -     chr2H_0:44484360            234.9               2358020          10038.3
17:51:43.661 INFO  ProgressMeter -     chr2H_0:44678114            235.1               2358980          10034.7
17:51:53.911 INFO  ProgressMeter -     chr2H_0:45021503            235.3               2360550          10034.1
17:52:03.911 INFO  ProgressMeter -     chr2H_0:45344769            235.4               2362070          10033.5
17:52:15.146 INFO  ProgressMeter -     chr2H_0:45627895            235.6               2363270          10030.6
17:52:25.776 INFO  ProgressMeter -     chr2H_0:45864090            235.8               2364360          10027.7
17:53:22.030 INFO  ProgressMeter -     chr2H_0:45867467            236.7               2364380           9988.0
17:54:24.888 INFO  ProgressMeter -     chr2H_0:45869279            237.8               2364390           9944.1
17:54:36.146 INFO  ProgressMeter -     chr2H_0:45870833            238.0               2364400           9936.3
17:54:46.278 INFO  ProgressMeter -     chr2H_0:46175603            238.1               2365650           9934.5
17:54:56.301 INFO  ProgressMeter -     chr2H_0:46515551            238.3               2367130           9933.7
17:55:06.623 INFO  ProgressMeter -     chr2H_0:46976185            238.5               2369290           9935.6
17:55:16.673 INFO  ProgressMeter -     chr2H_0:47257034            238.6               2370560           9934.0
17:55:26.759 INFO  ProgressMeter -     chr2H_0:47647228            238.8               2372260           9934.1
17:55:38.740 INFO  ProgressMeter -     chr2H_0:47930902            239.0               2373510           9931.0
17:55:48.752 INFO  ProgressMeter -     chr2H_0:48676479            239.2               2376250           9935.5
17:55:58.759 INFO  ProgressMeter -     chr2H_0:49149614            239.3               2378340           9937.4
17:56:09.867 INFO  ProgressMeter -     chr2H_0:49500202            239.5               2379990           9936.6
17:56:20.765 INFO  ProgressMeter -     chr2H_0:49959069            239.7               2381860           9936.8
17:56:31.400 INFO  ProgressMeter -     chr2H_0:49998349            239.9               2382080           9930.4
17:56:41.467 INFO  ProgressMeter -     chr2H_0:50271041            240.0               2383330           9928.7
17:56:51.670 INFO  ProgressMeter -     chr2H_0:50494680            240.2               2384340           9925.9
17:57:02.027 INFO  ProgressMeter -     chr2H_0:51462154            240.4               2388030           9934.1
17:57:14.682 INFO  ProgressMeter -     chr2H_0:51649421            240.6               2388810           9928.6
17:57:26.651 INFO  ProgressMeter -     chr2H_0:51831918            240.8               2389680           9924.0
17:57:36.676 INFO  ProgressMeter -     chr2H_0:52069365            241.0               2390830           9921.9
17:57:46.680 INFO  ProgressMeter -     chr2H_0:52351770            241.1               2392310           9921.2
17:57:56.799 INFO  ProgressMeter -     chr2H_0:52564660            241.3               2393370           9918.6
17:58:07.701 INFO  ProgressMeter -     chr2H_0:53180019            241.5               2395740           9921.0
17:58:18.431 INFO  ProgressMeter -     chr2H_0:53987850            241.7               2398810           9926.3
17:58:28.468 INFO  ProgressMeter -     chr2H_0:54575999            241.8               2401130           9929.1
17:58:41.426 INFO  ProgressMeter -     chr2H_0:54717332            242.0               2401820           9923.1
17:58:51.570 INFO  ProgressMeter -     chr2H_0:54904129            242.2               2402710           9919.8
17:59:08.363 INFO  ProgressMeter -     chr2H_0:55034389            242.5               2403310           9910.8
17:59:19.938 INFO  ProgressMeter -     chr2H_0:55250106            242.7               2404270           9906.9
17:59:30.275 INFO  ProgressMeter -     chr2H_0:55515975            242.9               2405470           9904.8
17:59:40.340 INFO  ProgressMeter -     chr2H_0:55789251            243.0               2406710           9903.1
17:59:50.350 INFO  ProgressMeter -     chr2H_0:56076905            243.2               2408080           9901.9
18:00:00.368 INFO  ProgressMeter -     chr2H_0:56445052            243.4               2409880           9902.5
18:00:10.550 INFO  ProgressMeter -     chr2H_0:56656496            243.5               2410890           9899.8
18:00:20.551 INFO  ProgressMeter -     chr2H_0:57034556            243.7               2412760           9900.7
18:00:30.575 INFO  ProgressMeter -     chr2H_0:57374297            243.9               2414450           9900.8
18:00:40.601 INFO  ProgressMeter -     chr2H_0:57746891            244.0               2416350           9901.8
18:00:50.600 INFO  ProgressMeter -     chr2H_0:57928537            244.2               2417220           9898.6
18:01:00.671 INFO  ProgressMeter -     chr2H_0:58302743            244.4               2419080           9899.4
18:01:10.673 INFO  ProgressMeter -     chr2H_0:58580961            244.5               2420550           9898.7
18:01:20.679 INFO  ProgressMeter -     chr2H_0:59118310            244.7               2422920           9901.7
18:01:30.683 INFO  ProgressMeter -     chr2H_0:59639189            244.9               2424900           9903.0
18:01:40.697 INFO  ProgressMeter -     chr2H_0:60752008            245.0               2429130           9913.5
18:01:51.448 INFO  ProgressMeter -     chr2H_0:60947483            245.2               2430010           9909.9
18:02:01.453 INFO  ProgressMeter -     chr2H_0:62032104            245.4               2434270           9920.5
18:02:12.078 INFO  ProgressMeter -     chr2H_0:62865055            245.6               2437470           9926.4
18:02:22.095 INFO  ProgressMeter -     chr2H_0:63855081            245.7               2441580           9936.3
18:02:32.158 INFO  ProgressMeter -     chr2H_0:64082255            245.9               2442680           9934.0
18:02:42.193 INFO  ProgressMeter -     chr2H_0:64566063            246.1               2444900           9936.3
18:02:52.204 INFO  ProgressMeter -     chr2H_0:66230698            246.2               2451200           9955.2
18:03:03.516 INFO  ProgressMeter -     chr2H_0:67550907            246.4               2456170           9967.7
18:03:17.110 INFO  ProgressMeter -     chr2H_0:67923332            246.6               2457650           9964.6
18:03:27.174 INFO  ProgressMeter -     chr2H_0:68461223            246.8               2460270           9968.4
18:03:37.465 INFO  ProgressMeter -     chr2H_0:68907865            247.0               2462540           9970.7
18:03:47.470 INFO  ProgressMeter -     chr2H_0:69413276            247.1               2464880           9973.4
18:03:57.675 INFO  ProgressMeter -     chr2H_0:69820766            247.3               2466950           9974.9
18:04:08.100 INFO  ProgressMeter -     chr2H_0:70130293            247.5               2468500           9974.2
18:04:18.146 INFO  ProgressMeter -     chr2H_0:70588059            247.7               2470350           9974.9
18:04:28.409 INFO  ProgressMeter -     chr2H_0:71020917            247.8               2472460           9976.5
18:04:38.412 INFO  ProgressMeter -     chr2H_0:71311627            248.0               2473980           9976.0
18:04:49.732 INFO  ProgressMeter -     chr2H_0:71562945            248.2               2475180           9973.2
18:04:59.741 INFO  ProgressMeter -     chr2H_0:71843754            248.3               2476550           9972.0
18:05:09.752 INFO  ProgressMeter -     chr2H_0:72404260            248.5               2479190           9976.0
18:05:19.789 INFO  ProgressMeter -     chr2H_0:72913705            248.7               2481560           9978.8
18:05:30.694 INFO  ProgressMeter -     chr2H_0:73204930            248.9               2483080           9977.6
18:05:40.710 INFO  ProgressMeter -     chr2H_0:73596214            249.0               2484930           9978.3
18:05:50.739 INFO  ProgressMeter -     chr2H_0:74063097            249.2               2487320           9981.2
18:06:01.317 INFO  ProgressMeter -     chr2H_0:74526824            249.4               2489730           9983.8
18:06:11.333 INFO  ProgressMeter -     chr2H_0:74946197            249.5               2491860           9985.7
18:06:21.358 INFO  ProgressMeter -     chr2H_0:75564054            249.7               2494920           9991.3
18:06:31.422 INFO  ProgressMeter -     chr2H_0:75982319            249.9               2497120           9993.4
18:06:42.640 INFO  ProgressMeter -     chr2H_0:76478610            250.1               2499570           9995.7
18:06:56.606 INFO  ProgressMeter -     chr2H_0:76747807            250.3               2500800           9991.3
18:07:07.058 INFO  ProgressMeter -     chr2H_0:76997140            250.5               2502010           9989.2
18:07:17.066 INFO  ProgressMeter -     chr2H_0:77456032            250.6               2504440           9992.2
18:07:27.073 INFO  ProgressMeter -     chr2H_0:77764258            250.8               2506010           9991.9
18:07:37.083 INFO  ProgressMeter -     chr2H_0:78346758            251.0               2508830           9996.5
18:07:47.294 INFO  ProgressMeter -     chr2H_0:78587369            251.1               2509960           9994.2
18:07:57.676 INFO  ProgressMeter -     chr2H_0:78895531            251.3               2511310           9992.7
